date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:31	83022/83022	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:33:48%20GMT	https://www.bikham.com/assets/images/main-banner3.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/main-banner3.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:31	292737/292737	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:33:46%20GMT	https://www.bikham.com/assets/images/main-banner.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/main-banner.png	(from https://www.bikham.com/assets/css/default.css)
14:11:32	15182/15182	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:16:20%20GMT	https://www.bikham.com/assets/images/contact-dotted-map.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/contact-dotted-map.png	(from https://www.bikham.com/assets/css/default.css)
14:11:33	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:34%20GMT	https://www.bikham.com/assets/images/home/test-quote-black.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/test-quote-black.58.delayed	(from https://www.bikham.com/assets/css/default.css)
14:11:34	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:34%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/check-mark.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/check-mark.png	(from https://www.bikham.com/assets/css/default.css)
14:11:34	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:35%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/android-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/android-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:34	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:35%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/odoo-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/odoo-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:35	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:35%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/ios-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/ios-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:35	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:36%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/java-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/java-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:35	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:36%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/react-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/react-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:36	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:36%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/php-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/php-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:36	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:37%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/angular-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/angular-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:37	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:37%20GMT	https://www.bikham.com/assets/images/home/hire-dev-banner/grails-banner-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-banner/grails-banner-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:37	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:38%20GMT	https://www.bikham.com/assets/images/home/h2-flip-bg-dark.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/h2-flip-bg-dark.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:37	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:38%20GMT	https://www.bikham.com/assets/images/home/hire-dev-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/hire-dev-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:38	691586/691586	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:43:10%20GMT	https://www.bikham.com/assets/images/thank.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/thank.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:38	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:38%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/btn-arrow.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/btn-arrow.png	(from https://www.bikham.com/assets/css/default.css)
14:11:38	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:39%20GMT	https://www.bikham.com/assets/images/home/dev-big-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/dev-big-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:39	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:39%20GMT	https://www.bikham.com/assets/images/qk-connect-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/qk-connect-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:39	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:39%20GMT	https://www.bikham.com/assets/images/social-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/social-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:39	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:40%20GMT	https://www.bikham.com/assets/images/home/tab-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/tab-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:40	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:40%20GMT	https://www.bikham.com/assets/images/home/black-bg-image.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/black-bg-image.png	(from https://www.bikham.com/assets/css/default.css)
14:11:40	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:41%20GMT	https://www.bikham.com/assets/images/home/web-development-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/web-development-banner.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:41	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:41%20GMT	https://www.bikham.com/assets/images/home/mob-development-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/mob-development-banner.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:41	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:41%20GMT	https://www.bikham.com/assets/images/home/odoo-demo-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/odoo-demo-banner.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:41	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:42%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/cost-calculator-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/cost-calculator-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:42	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:42%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/home-bannerBG.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/home-bannerBG.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:42	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:43%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/odoo-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/odoo-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:11:43	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:43%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/mobile-bg.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/mobile-bg.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:43	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:43%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/web-bg.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/web-bg.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:43	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:44%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/provide-dev-bg.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/provide-dev-bg.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:44	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:44%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/mahine-ln-bg.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/mahine-ln-bg.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:44	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:45%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/iot-bg.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/iot-bg.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:45	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:45%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/world-map-grey.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/world-map-grey.png	(from https://www.bikham.com/assets/css/default.css)
14:11:45	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:45%20GMT	https://www.bikham.com/assets/images/qk-connect-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/qk-connect-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:45	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:46%20GMT	https://www.bikham.com/assets/images/home/odoo-erp-banner.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/odoo-erp-banner.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:46	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:46%20GMT	https://www.bikham.com/assets/images/home/Main-home-page/odoo-bg-mob.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/home/Main-home-page/odoo-bg-mob.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:46	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:47%20GMT	https://www.bikham.com/assets/assets/images/covid-19-left.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/assets/images/covid-19-left.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:47	112476/112476	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Sep%202020%2020:12:39%20GMT	https://www.bikham.com/assets/images/covid-19-left.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/covid-19-left.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:48	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:48%20GMT	https://www.bikham.com/assets/css/assets/images/close-form.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/css/assets/images/close-form.7b.delayed	(from https://www.bikham.com/assets/css/default.css)
14:11:48	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:49%20GMT	https://www.bikham.com/assets/css/assets/images/close.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/css/assets/images/close.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:49	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:49%20GMT	https://www.bikham.com/assets/img/components/input/checkmark.svg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/img/components/input/checkmark.svg	(from https://www.bikham.com/assets/css/default.css)
14:11:49	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:49%20GMT	https://www.bikham.com/assets/images/about/hexagon-gray.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/about/hexagon-gray.png	(from https://www.bikham.com/assets/css/default.css)
14:11:49	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:50%20GMT	https://www.bikham.com/assets/images/about/hexagon-orange.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/about/hexagon-orange.png	(from https://www.bikham.com/assets/css/default.css)
14:11:52	269219/269219	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:11:56%20GMT	https://www.bikham.com/assets/images/abt-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/abt-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:52	207672/207672	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:11:56%20GMT	https://www.bikham.com/assets/images/abt-bg1.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/abt-bg1.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:53	131034/131034	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:40:16%20GMT	https://www.bikham.com/assets/images/privacy-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/privacy-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:53	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:54%20GMT	https://www.bikham.com/assets/images/target.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/target.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:54	48551/48551	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:28%20GMT	https://www.bikham.com/assets/images/health-bann2-mb.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/health-bann2-mb.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:54	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:54%20GMT	https://www.bikham.com/assets/images/healthcare-ban.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/healthcare-ban.png	(from https://www.bikham.com/assets/css/default.css)
14:11:54	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:55%20GMT	https://www.bikham.com/assets/images/accounting-ban.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/accounting-ban.png	(from https://www.bikham.com/assets/css/default.css)
14:11:55	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:55%20GMT	https://www.bikham.com/assets/images/technology-ban.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/technology-ban.png	(from https://www.bikham.com/assets/css/default.css)
14:11:56	80826/80826	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:22%20GMT	https://www.bikham.com/assets/images/contact.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/contact.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:57	100035/100035	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:43:02%20GMT	https://www.bikham.com/assets/images/testimonial-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/testimonial-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:58	468063/468063	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:06%20GMT	https://www.bikham.com/assets/images/back-tag.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/back-tag.jpg	(from https://www.bikham.com/assets/css/default.css)
14:11:59	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:41:59%20GMT	https://www.bikham.com/assets/images/financial.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/financial.png	(from https://www.bikham.com/assets/css/default.css)
14:12:01	222549/222549	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:26%20GMT	https://www.bikham.com/assets/images/cpa.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cpa.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:03	275111/275111	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:28%20GMT	https://www.bikham.com/assets/images/financial.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/financial.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:03	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:04%20GMT	https://www.bikham.com/assets/images/solution-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/solution-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:05	177278/177278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:36:44%20GMT	https://www.bikham.com/assets/images/outsourced-bookkeeping.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/outsourced-bookkeeping.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:06	421804/421804	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:15:50%20GMT	https://www.bikham.com/assets/images/2003.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/2003.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:07	118115/118115	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:22%20GMT	https://www.bikham.com/assets/images/cpa-firms-bann.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cpa-firms-bann.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:08	29903/29903	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:32%20GMT	https://www.bikham.com/assets/images/individual-buss.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/individual-buss.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:08	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:08%20GMT	https://www.bikham.com/assets/images/outsourced-tax-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/outsourced-tax-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:08	690677/690677	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:16%20GMT	https://www.bikham.com/assets/images/business.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/business.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:09	71964/71964	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202019%2009:34:00%20GMT	https://www.bikham.com/assets/images/faq-bg.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/faq-bg.png	(from https://www.bikham.com/assets/css/default.css)
14:12:10	103/103	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:36:46%20GMT	https://www.bikham.com/assets/images/overaly.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/overaly.png	(from https://www.bikham.com/assets/css/default.css)
14:12:12	77737/77737	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:08%20GMT	https://www.bikham.com/assets/images/bg-dark.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg-dark.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:12	639778/639778	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:20%20GMT	https://www.bikham.com/assets/images/cfo-service-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cfo-service-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:12	226977/226977	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:06%20GMT	https://www.bikham.com/assets/images/background_3.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/background_3.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:13	63668/63668	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:40:08%20GMT	https://www.bikham.com/assets/images/physician-grp.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/physician-grp.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:14	166502/166502	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:12:10%20GMT	https://www.bikham.com/assets/images/cta001.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cta001.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:15	87021/87021	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:06%20GMT	https://www.bikham.com/assets/images/background_4.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/background_4.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:16	130506/130506	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:26%20GMT	https://www.bikham.com/assets/images/cta001-tech.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cta001-tech.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:16	857261/857261	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:26%20GMT	https://www.bikham.com/assets/images/cpa-about-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cpa-about-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:16	76349/76349	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:08%20GMT	https://www.bikham.com/assets/images/background_5.jpeg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/background_5.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:17	122283/122283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:36:50%20GMT	https://www.bikham.com/assets/images/parallax11.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/parallax11.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:18	65693/65693	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:16:10%20GMT	https://www.bikham.com/assets/images/bg-01.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg-01.png	(from https://www.bikham.com/assets/css/default.css)
14:12:18	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:19%20GMT	https://www.bikham.com/assets/images/main_banner3.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/main_banner3.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:21	169036/169036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:28%20GMT	https://www.bikham.com/assets/images/fact-p.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/fact-p.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:23	584245/584245	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:06%20GMT	https://www.bikham.com/assets/images/advisory-frm.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/advisory-frm.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:23	234408/234408	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:16:14%20GMT	https://www.bikham.com/assets/images/bg_1.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg_1.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:24	71953/71953	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:17:02%20GMT	https://www.bikham.com/assets/images/laboratories.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/laboratories.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:25	340/340	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Sat,%2019%20Aug%202023%2008:42:25%20GMT	https://www.bikham.com/assets/images/tech01.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/tech01.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:27	567858/567858	---M--	200	added ('OK')	image/png	date:Fri,%2013%20Mar%202020%2007:16:14%20GMT	https://www.bikham.com/assets/images/bg01.png	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/bg01.png	(from https://www.bikham.com/assets/css/default.css)
14:12:29	79132/79132	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:40:46%20GMT	https://www.bikham.com/assets/images/sm-bg.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/sm-bg.jpg	(from https://www.bikham.com/assets/css/default.css)
14:12:32	1492201/1492201	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Mar%202020%2007:12:20%20GMT	https://www.bikham.com/assets/images/cta002.jpg	D:/Websites/bikham.com_accounting-finance/www.bikham.com/assets/images/cta002.jpg	(from https://www.bikham.com/assets/css/default.css)
